"","long","lat","timestamps","timelong","sessions","days","elapsed","diff","diffsum","nextlong","nextlat","longabs"
"526",-113.99573018,46.87825208,"2020-08-21T17:32:21.000Z",1598009541,4,4,41541,9,899.632999897003,-113.99565987,46.87819924,113.99573018
"527",-113.99565987,46.87819924,"2020-08-21T17:32:28.000Z",1598009548,4,4,41548,7,906.632999897003,-113.99547603,46.87814358,113.99565987
"528",-113.99547603,46.87814358,"2020-08-21T17:32:36.000Z",1598009556,4,4,41556,8,914.632999897003,-113.99519656,46.87805156,113.99547603
"529",-113.99519656,46.87805156,"2020-08-21T17:32:44.000Z",1598009564,4,4,41564,8,922.632999897003,-113.99509155,46.8780749,113.99519656
"530",-113.99509155,46.8780749,"2020-08-21T17:32:53.000Z",1598009573,4,4,41573,9,931.632999897003,-113.9945896,46.8780185,113.99509155
"531",-113.9945896,46.8780185,"2020-08-21T17:32:57.908Z",1598009577.908,4,4,41577.9079999924,4.90799999237061,936.540999889374,-113.99588973,46.87701829,113.9945896
"532",-113.99588973,46.87701829,"2020-08-21T17:34:21.000Z",1598009661,4,4,41661,83.0920000076294,1019.632999897,-113.99597566,46.87689105,113.99588973
"533",-113.99597566,46.87689105,"2020-08-21T17:34:30.000Z",1598009670,4,4,41670,9,1028.632999897,-113.99613351,46.87684645,113.99597566
"534",-113.99613351,46.87684645,"2020-08-21T17:34:39.000Z",1598009679,4,4,41679,9,1037.632999897,-113.9964382,46.8766209,113.99613351
"535",-113.9964382,46.8766209,"2020-08-21T17:34:46.545Z",1598009686.545,4,4,41686.5450000763,7.54500007629395,1045.1779999733,-113.99631929,46.87681924,113.9964382
"536",-113.99631929,46.87681924,"2020-08-21T17:34:48.000Z",1598009688,4,4,41688,1.45499992370605,1046.632999897,-113.9964382,46.8766209,113.99631929
"537",-113.9964382,46.8766209,"2020-08-21T17:35:01.563Z",1598009701.563,4,4,41701.5629999638,13.5629999637604,1060.19599986076,-113.99666198,46.87669113,113.9964382
"538",-113.99666198,46.87669113,"2020-08-21T17:35:03.000Z",1598009703,4,4,41703,1.43700003623962,1061.632999897,-113.99670966,46.87649977,113.99666198
"539",-113.99670966,46.87649977,"2020-08-21T17:35:17.000Z",1598009717,4,4,41717,14,1075.632999897,-113.99668394,46.87637849,113.99670966
"540",-113.99668394,46.87637849,"2020-08-21T17:35:23.997Z",1598009723.997,4,4,41723.996999979,6.99699997901917,1082.62999987602,-113.9967677,46.8761944,113.99668394
"541",-113.9967677,46.8761944,"2020-08-21T17:35:30.402Z",1598009730.402,4,4,41730.4019999504,6.40499997138977,1089.03499984741,-113.99682514,46.8762313,113.9967677
"542",-113.99682514,46.8762313,"2020-08-21T17:35:32.000Z",1598009732,4,4,41732,1.59800004959106,1090.632999897,-113.9968921,46.8759011,113.99682514
"543",-113.9968921,46.8759011,"2020-08-21T17:35:45.578Z",1598009745.578,4,4,41745.5780000687,13.5780000686646,1104.21099996567,-113.99693457,46.87603332,113.9968921
"544",-113.99693457,46.87603332,"2020-08-21T17:35:47.000Z",1598009747,4,4,41747,1.42199993133545,1105.632999897,-113.9968921,46.8759011,113.99693457
"545",-113.9968921,46.8759011,"2020-08-21T17:36:00.488Z",1598009760.488,4,4,41760.4879999161,13.4879999160767,1119.12099981308,-113.99699045,46.87586147,113.9968921
"546",-113.99699045,46.87586147,"2020-08-21T17:36:02.000Z",1598009762,4,4,41762,1.51200008392334,1120.632999897,-113.99727594,46.87559254,113.99699045
"547",-113.99727594,46.87559254,"2020-08-21T17:36:16.000Z",1598009776,4,4,41776,14,1134.632999897,-113.99728652,46.87546837,113.99727594
"548",-113.99728652,46.87546837,"2020-08-21T17:36:31.000Z",1598009791,4,4,41791,15,1149.632999897,-113.9973339,46.8752622,113.99728652
"549",-113.9973339,46.8752622,"2020-08-21T17:36:37.399Z",1598009797.399,4,4,41797.3989999294,6.3989999294281,1156.03199982643,-113.99742881,46.87533828,113.9973339
"550",-113.99742881,46.87533828,"2020-08-21T17:36:39.000Z",1598009799,4,4,41799,1.6010000705719,1157.632999897,-113.9972116,46.8751722,113.99742881
"551",-113.9972116,46.8751722,"2020-08-21T17:36:50.582Z",1598009810.582,4,4,41810.5820000172,11.5820000171661,1169.21499991417,-113.99725308,46.87528725,113.9972116
"552",-113.99725308,46.87528725,"2020-08-21T17:36:52.000Z",1598009812,4,4,41812,1.41799998283386,1170.632999897,-113.9971473,46.8751472,113.99725308
"553",-113.9971473,46.8751472,"2020-08-21T17:37:05.335Z",1598009825.335,4,4,41825.3350000381,13.335000038147,1183.96799993515,-113.99733466,46.87528495,113.9971473
"554",-113.99733466,46.87528495,"2020-08-21T17:37:06.000Z",1598009826,4,4,41826,0.664999961853027,1184.632999897,-113.9971473,46.8751472,113.99733466
"555",-113.9971473,46.8751472,"2020-08-21T17:37:18.586Z",1598009838.586,4,4,41838.5859999657,12.5859999656677,1197.21899986267,-113.99702362,46.87519761,113.9971473
"556",-113.99702362,46.87519761,"2020-08-21T17:37:20.000Z",1598009840,4,4,41840,1.41400003433228,1198.632999897,-113.9967806,46.8751141,113.99702362
"557",-113.9967806,46.8751141,"2020-08-21T17:37:34.577Z",1598009854.577,4,4,41854.5769999027,14.5769999027252,1213.20999979973,-113.99664153,46.87520611,113.9967806
"558",-113.99664153,46.87520611,"2020-08-21T17:37:36.000Z",1598009856,4,4,41856,1.42300009727478,1214.632999897,-113.9964569,46.8749827,113.99664153
"559",-113.9964569,46.8749827,"2020-08-21T17:37:49.582Z",1598009869.582,4,4,41869.5820000172,13.5820000171661,1228.21499991417,-113.99659811,46.87506045,113.9964569
"560",-113.99659811,46.87506045,"2020-08-21T17:37:51.000Z",1598009871,4,4,41871,1.41799998283386,1229.632999897,-113.99619611,46.87495545,113.99659811
"561",-113.99619611,46.87495545,"2020-08-21T17:38:06.000Z",1598009886,4,4,41886,15,1244.632999897,-113.99598352,46.87491661,113.99619611
"562",-113.99598352,46.87491661,"2020-08-21T17:38:15.000Z",1598009895,4,4,41895,9,1253.632999897,-113.99576549,46.87485084,113.99598352
"563",-113.99576549,46.87485084,"2020-08-21T17:38:23.000Z",1598009903,4,4,41903,8,1261.632999897,-113.99587817,46.87473013,113.99576549
"564",-113.99587817,46.87473013,"2020-08-21T17:38:31.000Z",1598009911,4,4,41911,8,1269.632999897,-113.99603498,46.8746025,113.99587817
"565",-113.99603498,46.8746025,"2020-08-21T17:38:39.000Z",1598009919,4,4,41919,8,1277.632999897,-113.9953437,46.8743361,113.99603498
"566",-113.9953437,46.8743361,"2020-08-21T17:38:46.523Z",1598009926.523,4,4,41926.5230000019,7.52300000190735,1285.15599989891,-113.99598225,46.87454661,113.9953437
"567",-113.99598225,46.87454661,"2020-08-21T17:38:48.000Z",1598009928,4,4,41928,1.47699999809265,1286.632999897,-113.99601698,46.87429143,113.99598225
"568",-113.99601698,46.87429143,"2020-08-21T17:39:03.000Z",1598009943,4,4,41943,15,1301.632999897,-113.99586584,46.87418028,113.99601698
"569",-113.99586584,46.87418028,"2020-08-21T17:39:12.000Z",1598009952,4,4,41952,9,1310.632999897,-113.9952419,46.8738214,113.99586584
"570",-113.9952419,46.8738214,"2020-08-21T17:39:19.336Z",1598009959.336,4,4,41959.3359999657,7.33599996566772,1317.96899986267,-113.99567665,46.87411927,113.9952419
"571",-113.99567665,46.87411927,"2020-08-21T17:39:20.000Z",1598009960,4,4,41960,0.664000034332275,1318.632999897,-113.9952419,46.8738214,113.99567665
"572",-113.9952419,46.8738214,"2020-08-21T17:39:34.546Z",1598009974.546,4,4,41974.5460000038,14.5460000038147,1333.17899990082,-113.99537451,46.87387117,113.9952419
"573",-113.99537451,46.87387117,"2020-08-21T17:39:36.000Z",1598009976,4,4,41976,1.4539999961853,1334.632999897,-113.9951829,46.8737462,113.99537451
"574",-113.9951829,46.8737462,"2020-08-21T17:39:49.586Z",1598009989.586,4,4,41989.5859999657,13.5859999656677,1348.21899986267,-113.99505308,46.87371406,113.9951829
"575",-113.99505308,46.87371406,"2020-08-21T17:39:51.000Z",1598009991,4,4,41991,1.41400003433228,1349.632999897,-113.9954365,46.8734561,113.99505308
"576",-113.9954365,46.8734561,"2020-08-21T17:40:04.333Z",1598010004.333,4,4,42004.3329999447,13.3329999446869,1362.96599984169,-113.99507664,46.87360016,113.9954365
"577",-113.99507664,46.87360016,"2020-08-21T17:40:05.000Z",1598010005,4,4,42005,0.66700005531311,1363.632999897,-113.9954365,46.8734561,113.99507664
"578",-113.9954365,46.8734561,"2020-08-21T17:40:18.583Z",1598010018.583,4,4,42018.5829999447,13.5829999446869,1377.21599984169,-113.9953348,46.87331696,113.9954365
"579",-113.9953348,46.87331696,"2020-08-21T17:40:20.000Z",1598010020,4,4,42020,1.41700005531311,1378.632999897,-113.9953184,46.873417,113.9953348
"580",-113.9953184,46.873417,"2020-08-21T17:40:35.553Z",1598010035.553,4,4,42035.5529999733,15.5529999732971,1394.1859998703,-113.99549463,46.87306438,113.9953184
"581",-113.99549463,46.87306438,"2020-08-21T17:40:37.000Z",1598010037,4,4,42037,1.44700002670288,1395.632999897,-113.99534968,46.87287888,113.99549463
"582",-113.99534968,46.87287888,"2020-08-21T17:40:53.000Z",1598010053,4,4,42053,16,1411.632999897,-113.99534368,46.87285602,113.99534968
"583",-113.99534368,46.87285602,"2020-08-21T17:41:03.000Z",1598010063,4,4,42063,10,1421.632999897,-113.9953994,46.8725112,113.99534368
"584",-113.9953994,46.8725112,"2020-08-21T17:41:11.613Z",1598010071.613,4,4,42071.6129999161,8.61299991607666,1430.24599981308,-113.99532749,46.87270741,113.9953994
"585",-113.99532749,46.87270741,"2020-08-21T17:41:13.000Z",1598010073,4,4,42073,1.38700008392334,1431.632999897,-113.9953265,46.8724692,113.99532749
"586",-113.9953265,46.8724692,"2020-08-21T17:41:29.324Z",1598010089.324,4,4,42089.3239998817,16.3239998817444,1447.95699977875,-113.99544939,46.87278372,113.9953265
"587",-113.99544939,46.87278372,"2020-08-21T17:41:30.000Z",1598010090,4,4,42090,0.676000118255615,1448.632999897,-113.9947306,46.8722736,113.99544939
"588",-113.9947306,46.8722736,"2020-08-21T17:41:45.586Z",1598010105.586,4,4,42105.5859999657,15.5859999656677,1464.21899986267,-113.99515732,46.87236983,113.9947306
"589",-113.99515732,46.87236983,"2020-08-21T17:41:47.000Z",1598010107,4,4,42107,1.41400003433228,1465.632999897,-113.9947306,46.8722736,113.99515732
"590",-113.9947306,46.8722736,"2020-08-21T17:42:00.602Z",1598010120.602,4,4,42120.6019999981,13.6019999980927,1479.2349998951,-113.99478503,46.87234939,113.9947306
"591",-113.99478503,46.87234939,"2020-08-21T17:42:02.000Z",1598010122,4,4,42122,1.39800000190735,1480.632999897,-113.9946337,46.8721365,113.99478503
"592",-113.9946337,46.8721365,"2020-08-21T17:42:15.613Z",1598010135.613,4,4,42135.6129999161,13.6129999160767,1494.24599981308,-113.99472092,46.87228456,113.9946337
"593",-113.99472092,46.87228456,"2020-08-21T17:42:17.000Z",1598010137,4,4,42137,1.38700008392334,1495.632999897,-113.994271,46.8719775,113.99472092
"594",-113.994271,46.8719775,"2020-08-21T17:42:32.194Z",1598010152.194,4,4,42152.1940000057,15.194000005722,1510.82699990273,-113.99467623,46.87224123,113.994271
"595",-113.99467623,46.87224123,"2020-08-21T17:42:33.000Z",1598010153,4,4,42153,0.805999994277954,1511.632999897,-113.9942718,46.8718706,113.99467623
"596",-113.9942718,46.8718706,"2020-08-21T17:42:47.578Z",1598010167.578,4,4,42167.5780000687,14.5780000686646,1526.21099996567,-113.994645,46.87218883,113.9942718
"597",-113.994645,46.87218883,"2020-08-21T17:42:49.000Z",1598010169,4,4,42169,1.42199993133545,1527.632999897,-113.9942718,46.8718706,113.994645
"598",-113.9942718,46.8718706,"2020-08-21T17:43:02.590Z",1598010182.59,4,4,42182.5899999142,13.5899999141693,1541.22299981117,-113.99479851,46.87177227,113.9942718
"599",-113.99479851,46.87177227,"2020-08-21T17:43:04.000Z",1598010184,4,4,42184,1.41000008583069,1542.632999897,-113.9945057,46.8715702,113.99479851
"600",-113.9945057,46.8715702,"2020-08-21T17:43:18.588Z",1598010198.588,4,4,42198.5880000591,14.5880000591278,1557.22099995613,-113.99485673,46.87141006,113.9945057
"601",-113.99485673,46.87141006,"2020-08-21T17:43:20.000Z",1598010200,4,4,42200,1.41199994087219,1558.632999897,-113.99469301,46.87111773,113.99485673
"602",-113.99469301,46.87111773,"2020-08-21T17:43:35.000Z",1598010215,4,4,42215,15,1573.632999897,-113.99454128,46.87116755,113.99469301
"603",-113.99454128,46.87116755,"2020-08-21T17:43:43.000Z",1598010223,4,4,42223,8,1581.632999897,-113.99438898,46.87110068,113.99454128
"604",-113.99438898,46.87110068,"2020-08-21T17:43:52.000Z",1598010232,4,4,42232,9,1590.632999897,-113.99424213,46.87095884,113.99438898
"605",-113.99424213,46.87095884,"2020-08-21T17:44:01.000Z",1598010241,4,4,42241,9,1599.632999897,-113.9940576,46.8709981,113.99424213
"606",-113.9940576,46.8709981,"2020-08-21T17:44:08.561Z",1598010248.561,4,4,42248.5610001087,7.56100010871887,1607.19400000572,-113.99404511,46.8710973,113.9940576
"607",-113.99404511,46.8710973,"2020-08-21T17:44:10.000Z",1598010250,4,4,42250,1.43899989128113,1608.632999897,-113.9940576,46.8709981,113.99404511
"608",-113.9940576,46.8709981,"2020-08-21T17:44:24.571Z",1598010264.571,4,4,42264.5710000992,14.5710000991821,1623.20399999619,-113.9935536,46.8709395,113.9940576
"609",-113.9935536,46.8709395,"2020-08-21T17:44:26.000Z",1598010266,4,4,42266,1.42899990081787,1624.632999897,-113.993313,46.8708573,113.9935536
"610",-113.993313,46.8708573,"2020-08-21T17:44:38.596Z",1598010278.596,4,4,42278.5959999561,12.595999956131,1637.22899985313,-113.99337824,46.87089118,113.993313
"611",-113.99337824,46.87089118,"2020-08-21T17:44:40.000Z",1598010280,4,4,42280,1.40400004386902,1638.632999897,-113.99318786,46.87083881,113.99337824
"612",-113.99318786,46.87083881,"2020-08-21T17:44:56.000Z",1598010296,4,4,42296,16,1654.632999897,-113.99288965,46.87080611,113.99318786
"613",-113.99288965,46.87080611,"2020-08-21T17:45:04.000Z",1598010304,4,4,42304,8,1662.632999897,-113.992662,46.8706989,113.99288965
"614",-113.992662,46.8706989,"2020-08-21T17:45:12.363Z",1598010312.363,4,4,42312.3629999161,8.36299991607666,1670.99599981308,-113.99274949,46.87067677,113.992662
"615",-113.99274949,46.87067677,"2020-08-21T17:45:13.000Z",1598010313,4,4,42313,0.63700008392334,1671.632999897,-113.99261215,46.87058699,113.99274949
"616",-113.99261215,46.87058699,"2020-08-21T17:45:22.000Z",1598010322,4,4,42322,9,1680.632999897,-113.9921466,46.8705791,113.99261215
"617",-113.9921466,46.8705791,"2020-08-21T17:45:36.361Z",1598010336.361,4,4,42336.361000061,14.3610000610352,1694.99399995804,-113.9923059,46.87059438,113.9921466
"618",-113.9923059,46.87059438,"2020-08-21T17:45:37.000Z",1598010337,4,4,42337,0.638999938964844,1695.632999897,-113.99208944,46.8705502,113.9923059
"619",-113.99208944,46.8705502,"2020-08-21T17:45:52.000Z",1598010352,4,4,42352,15,1710.632999897,-113.99188349,46.87043631,113.99208944
"620",-113.99188349,46.87043631,"2020-08-21T17:46:01.000Z",1598010361,4,4,42361,9,1719.632999897,-113.9918515,46.8700923,113.99188349
"621",-113.9918515,46.8700923,"2020-08-21T17:46:09.337Z",1598010369.337,4,4,42369.3369998932,8.33699989318848,1727.96999979019,-113.9918135,46.87021324,113.9918515
"622",-113.9918135,46.87021324,"2020-08-21T17:46:10.000Z",1598010370,4,4,42370,0.663000106811523,1728.632999897,-113.9918515,46.8700923,113.9918135
"623",-113.9918515,46.8700923,"2020-08-21T17:46:15.459Z",1598010375.459,4,4,42375.4590001106,5.45900011062622,1734.09200000763,-113.99139627,46.87017475,113.9918515
"624",-113.99139627,46.87017475,"2020-08-21T17:46:26.000Z",1598010386,4,4,42386,10.5409998893738,1744.632999897,-113.9918149,46.8696445,113.99139627
"625",-113.9918149,46.8696445,"2020-08-21T17:46:38.596Z",1598010398.596,4,4,42398.5959999561,12.595999956131,1757.22899985313,-113.99172216,46.8698417,113.9918149
"626",-113.99172216,46.8698417,"2020-08-21T17:46:40.000Z",1598010400,4,4,42400,1.40400004386902,1758.632999897,-113.9918606,46.8697534,113.99172216
"627",-113.9918606,46.8697534,"2020-08-21T17:46:55.557Z",1598010415.557,4,4,42415.5569999218,15.5569999217987,1774.1899998188,-113.99198949,46.8697561,113.9918606
"628",-113.99198949,46.8697561,"2020-08-21T17:46:57.000Z",1598010417,4,4,42417,1.44300007820129,1775.632999897,-113.991448,46.869276,113.99198949
"629",-113.991448,46.869276,"2020-08-21T17:47:12.345Z",1598010432.345,4,4,42432.3450000286,15.3450000286102,1790.97799992561,-113.99172867,46.8695383,113.991448
"630",-113.99172867,46.8695383,"2020-08-21T17:47:13.000Z",1598010433,4,4,42433,0.654999971389771,1791.632999897,-113.991448,46.869276,113.99172867
"631",-113.991448,46.869276,"2020-08-21T17:47:26.584Z",1598010446.584,4,4,42446.5840001106,13.5840001106262,1805.21700000763,-113.99154786,46.86921432,113.991448
"632",-113.99154786,46.86921432,"2020-08-21T17:47:28.000Z",1598010448,4,4,42448,1.41599988937378,1806.632999897,-113.9909863,46.8692935,113.99154786
"633",-113.9909863,46.8692935,"2020-08-21T17:47:40.619Z",1598010460.619,4,4,42460.618999958,12.6189999580383,1819.25199985504,-113.99124022,46.86917419,113.9909863
"634",-113.99124022,46.86917419,"2020-08-21T17:47:42.000Z",1598010462,4,4,42462,1.38100004196167,1820.632999897,-113.9910287,46.8692609,113.99124022
"635",-113.9910287,46.8692609,"2020-08-21T17:47:53.582Z",1598010473.582,4,4,42473.5820000172,11.5820000171661,1832.21499991417,-113.99077687,46.86921984,113.9910287
"636",-113.99077687,46.86921984,"2020-08-21T17:47:55.000Z",1598010475,4,4,42475,1.41799998283386,1833.632999897,-113.9906802,46.8692272,113.99077687
"637",-113.9906802,46.8692272,"2020-08-21T17:48:10.327Z",1598010490.327,4,4,42490.3269999027,15.3269999027252,1848.95999979973,-113.99055922,46.86933648,113.9906802
"638",-113.99055922,46.86933648,"2020-08-21T17:48:11.000Z",1598010491,4,4,42491,0.67300009727478,1849.632999897,-113.9906802,46.8692272,113.99055922
"639",-113.9906802,46.8692272,"2020-08-21T17:48:24.591Z",1598010504.591,4,4,42504.5910000801,13.5910000801086,1863.22399997711,-113.99045271,46.86927507,113.9906802
"640",-113.99045271,46.86927507,"2020-08-21T17:48:26.000Z",1598010506,4,4,42506,1.40899991989136,1864.632999897,-113.99022111,46.86923399,113.99045271
"641",-113.99022111,46.86923399,"2020-08-21T17:48:40.000Z",1598010520,4,4,42520,14,1878.632999897,-113.9898078,46.8690464,113.99022111
"642",-113.9898078,46.8690464,"2020-08-21T17:48:44.826Z",1598010524.826,4,4,42524.8259999752,4.82599997520447,1883.45899987221,-113.99012845,46.86908195,113.9898078
"643",-113.99012845,46.86908195,"2020-08-21T17:48:49.000Z",1598010529,4,4,42529,4.17400002479553,1887.632999897,-113.989832,46.8691022,113.99012845
"644",-113.989832,46.8691022,"2020-08-21T17:49:02.568Z",1598010542.568,4,4,42542.5680000782,13.5680000782013,1901.2009999752,-113.98961186,46.86905923,113.989832
"645",-113.98961186,46.86905923,"2020-08-21T17:49:04.000Z",1598010544,4,4,42544,1.43199992179871,1902.632999897,-113.9893218,46.8688801,113.98961186
"646",-113.9893218,46.8688801,"2020-08-21T17:49:17.547Z",1598010557.547,4,4,42557.5469999313,13.5469999313354,1916.17999982834,-113.98919386,46.86884115,113.9893218
"647",-113.98919386,46.86884115,"2020-08-21T17:49:19.000Z",1598010559,4,4,42559,1.45300006866455,1917.632999897,-113.9889185,46.8690174,113.98919386
"648",-113.9889185,46.8690174,"2020-08-21T17:49:32.582Z",1598010572.582,4,4,42572.5820000172,13.5820000171661,1931.21499991417,-113.98901578,46.86902415,113.9889185
"649",-113.98901578,46.86902415,"2020-08-21T17:49:34.000Z",1598010574,4,4,42574,1.41799998283386,1932.632999897,-113.9887989,46.8688116,113.98901578
